ZZD
XXClassif-3	3	1
Classification hiérarchique (voisins réciproques)
Sur les   11 premiers axes factoriels
Description des   50 noeuds d'indices les plus élevés
Numéro	Ainé	Benjamin	Nb d'éléments terminaux du noeud	Poids du noeud	Indice de niveau
   264	        0.433527E-02	   199	   198	       2	        0.200000E+01	   198	   199
   265	        0.441998E-02	   214	   213	       2	        0.200000E+01	   213	   214
   266	        0.454589E-02	     2	     1	       2	        0.200000E+01	     1	     2
   267	        0.459758E-02	   222	   219	       4	        0.400000E+01	   177	   180
   268	        0.466036E-02	   241	    71	       3	        0.300000E+01	    71	    73
   269	        0.483820E-02	   253	    67	       3	        0.300000E+01	    67	    69
   270	        0.487336E-02	   123	   122	       2	        0.200000E+01	   122	   123
   271	        0.495746E-02	   128	   127	       2	        0.200000E+01	   127	   128
   272	        0.498433E-02	   237	    46	       3	        0.300000E+01	    46	    48
   273	        0.516411E-02	   255	   169	       3	        0.300000E+01	   169	   171
   274	        0.521674E-02	   126	   125	       2	        0.200000E+01	   125	   126
   275	        0.523066E-02	   215	    32	       3	        0.300000E+01	    32	    34
   276	        0.531696E-02	    97	    96	       2	        0.200000E+01	    96	    97
   277	        0.531958E-02	   188	   187	       2	        0.200000E+01	   187	   188
   278	        0.533717E-02	   132	   131	       2	        0.200000E+01	   131	   132
   279	        0.552372E-02	   239	   244	       4	        0.400000E+01	    40	    43
   280	        0.554537E-02	   142	   141	       2	        0.200000E+01	   141	   142
   281	        0.554819E-02	    70	   269	       4	        0.400000E+01	    67	    70
   282	        0.564427E-02	   252	   145	       3	        0.300000E+01	   145	   147
   283	        0.571101E-02	   226	    13	       3	        0.300000E+01	    13	    15
   284	        0.592412E-02	   154	   153	       2	        0.200000E+01	   153	   154
   285	        0.602136E-02	   115	   245	       3	        0.300000E+01	   113	   115
   286	        0.626882E-02	   267	   230	       6	        0.600000E+01	   175	   180
   287	        0.633785E-02	   262	   137	       4	        0.400000E+01	   137	   140
   288	        0.641230E-02	   152	   151	       2	        0.200000E+01	   151	   152
   289	        0.722212E-02	   263	   260	      10	        0.100000E+02	   155	   164
   290	        0.725520E-02	   186	   185	       2	        0.200000E+01	   185	   186
   291	        0.742963E-02	   148	   282	       4	        0.400000E+01	   145	   148
   292	        0.755190E-02	    31	    30	       2	        0.200000E+01	    30	    31
   293	        0.756636E-02	   287	   136	       5	        0.500000E+01	   136	   140
   294	        0.770673E-02	   278	   130	       3	        0.300000E+01	   130	   132
   295	        0.778636E-02	   259	    74	       3	        0.300000E+01	    74	    76
   296	        0.786825E-02	   135	   134	       2	        0.200000E+01	   134	   135
   297	        0.879097E-02	   279	   234	       6	        0.600000E+01	    38	    43
   298	        0.895792E-02	   291	   144	       5	        0.500000E+01	   144	   148
   299	        0.903643E-02	   288	   238	       4	        0.400000E+01	   149	   152
   300	        0.916763E-02	   261	   275	       5	        0.500000E+01	    32	    36
   301	        0.932452E-02	   250	   289	      14	        0.140000E+02	   155	   168
   302	        0.954631E-02	   290	   223	       4	        0.400000E+01	   183	   186
   303	        0.989356E-02	   257	   277	      11	        0.110000E+02	   187	   197
   304	        0.100525E-01	    45	    44	       2	        0.200000E+01	    44	    45
   305	        0.105077E-01	   233	   273	       5	        0.500000E+01	   169	   173
   306	        0.110410E-01	   285	   112	       4	        0.400000E+01	   112	   115
   307	        0.112290E-01	   129	   271	       3	        0.300000E+01	   127	   129
   308	        0.114412E-01	   100	    99	       2	        0.200000E+01	    99	   100
   309	        0.114445E-01	   281	    66	       5	        0.500000E+01	    66	    70
   310	        0.124282E-01	   292	    29	       3	        0.300000E+01	    29	    31
   311	        0.127280E-01	   251	   264	       4	        0.400000E+01	   198	   201
   312	        0.128424E-01	   296	   133	       3	        0.300000E+01	   133	   135
   313	        0.128649E-01	   297	    37	       7	        0.700000E+01	    37	    43
   314	        0.147554E-01	   265	   212	       3	        0.300000E+01	   212	   214
   315	        0.147877E-01	   143	   280	       3	        0.300000E+01	   141	   143
   316	        0.155824E-01	   249	    60	       3	        0.300000E+01	    60	    62
   317	        0.167167E-01	   274	   124	       3	        0.300000E+01	   124	   126
   318	        0.167851E-01	   295	   268	       6	        0.600000E+01	    71	    76
   319	        0.169265E-01	   118	   117	       2	        0.200000E+01	   117	   118
   320	        0.170211E-01	   308	    98	       3	        0.300000E+01	    98	   100
   321	        0.178879E-01	   286	   174	       7	        0.700000E+01	   174	   180
   322	        0.184866E-01	   228	    24	       3	        0.300000E+01	    24	    26
   323	        0.187086E-01	   302	   182	       5	        0.500000E+01	   182	   186
   324	        0.193401E-01	   309	    65	       6	        0.600000E+01	    65	    70
   325	        0.195137E-01	    85	    84	       2	        0.200000E+01	    84	    85
   326	        0.199840E-01	    93	    92	       2	        0.200000E+01	    92	    93
   327	        0.209666E-01	    53	    52	       2	        0.200000E+01	    52	    53
   328	        0.227294E-01	   272	   304	       5	        0.500000E+01	    44	    48
   329	        0.227378E-01	    87	    86	       2	        0.200000E+01	    86	    87
   330	        0.233298E-01	    20	    19	       2	        0.200000E+01	    19	    20
   331	        0.236637E-01	   111	   110	       2	        0.200000E+01	   110	   111
   332	        0.237095E-01	   258	    55	       5	        0.500000E+01	    55	    59
   333	        0.246269E-01	   284	   299	       6	        0.600000E+01	   149	   154
   334	        0.246737E-01	     5	     4	       2	        0.200000E+01	     4	     5
   335	        0.249315E-01	     9	     8	       2	        0.200000E+01	     8	     9
   336	        0.250423E-01	   298	   315	       8	        0.800000E+01	   141	   148
   337	        0.252086E-01	    82	    81	       2	        0.200000E+01	    81	    82
   338	        0.254547E-01	   323	   181	       6	        0.600000E+01	   181	   186
   339	        0.256246E-01	   294	   307	       6	        0.600000E+01	   127	   132
   340	        0.256490E-01	   322	   256	       5	        0.500000E+01	    22	    26
   341	        0.269617E-01	    11	    10	       2	        0.200000E+01	    10	    11
   342	        0.271412E-01	    64	    63	       2	        0.200000E+01	    63	    64
   343	        0.297090E-01	   313	   300	      12	        0.120000E+02	    32	    43
   344	        0.358727E-01	   321	   305	      12	        0.120000E+02	   169	   180
   345	        0.374168E-01	   336	   293	      13	        0.130000E+02	   136	   148
   346	        0.378256E-01	   310	    28	       4	        0.400000E+01	    28	    31
   347	        0.391734E-01	   327	    51	       3	        0.300000E+01	    51	    53
   348	        0.402549E-01	   328	   343	      17	        0.170000E+02	    32	    48
   349	        0.405257E-01	   345	   312	      16	        0.160000E+02	   133	   148
   350	        0.419405E-01	    21	   330	       3	        0.300000E+01	    19	    21
   351	        0.452846E-01	   205	   204	       2	        0.200000E+01	   204	   205
   352	        0.454550E-01	   338	   344	      18	        0.180000E+02	   169	   186
   353	        0.460089E-01	    18	    17	       2	        0.200000E+01	    17	    18
   354	        0.462860E-01	    95	    94	       2	        0.200000E+01	    94	    95
   355	        0.484093E-01	   314	   211	       4	        0.400000E+01	   211	   214
   356	        0.493348E-01	   339	   317	       9	        0.900000E+01	   124	   132
   357	        0.503679E-01	   341	   335	       4	        0.400000E+01	     8	    11
   358	        0.517963E-01	   320	   276	       5	        0.500000E+01	    96	   100
   359	        0.521018E-01	   347	    50	       4	        0.400000E+01	    50	    53
   360	        0.529218E-01	   319	   116	       3	        0.300000E+01	   116	   118
   361	        0.548761E-01	   318	   324	      12	        0.120000E+02	    65	    76
   362	        0.569397E-01	    91	    90	       2	        0.200000E+01	    90	    91
   363	        0.619591E-01	    79	    78	       2	        0.200000E+01	    78	    79
   364	        0.619912E-01	   270	   121	       3	        0.300000E+01	   121	   123
   365	        0.623657E-01	   311	   303	      15	        0.150000E+02	   187	   201
   366	        0.629037E-01	   360	   306	       7	        0.700000E+01	   112	   118
   367	        0.640902E-01	    83	   337	       3	        0.300000E+01	    81	    83
   368	        0.646681E-01	   329	   325	       4	        0.400000E+01	    84	    87
   369	        0.663647E-01	   104	   103	       2	        0.200000E+01	   103	   104
   370	        0.676039E-01	   102	   101	       2	        0.200000E+01	   101	   102
   371	        0.693065E-01	   333	   349	      22	        0.220000E+02	   133	   154
   372	        0.721109E-01	   332	    54	       6	        0.600000E+01	    54	    59
   373	        0.749113E-01	   359	    49	       5	        0.500000E+01	    49	    53
   374	        0.749756E-01	   365	   352	      33	        0.330000E+02	   169	   201
   375	        0.886656E-01	   356	   364	      12	        0.120000E+02	   121	   132
   376	        0.888869E-01	   108	   107	       2	        0.200000E+01	   107	   108
   377	        0.903200E-01	   105	   369	       3	        0.300000E+01	   103	   105
   378	        0.105730E+00	   283	    12	       4	        0.400000E+01	    12	    15
   379	        0.105803E+00	   361	   342	      14	        0.140000E+02	    63	    76
   380	        0.120221E+00	   370	   358	       7	        0.700000E+01	    96	   102
   381	        0.122101E+00	   208	   236	       3	        0.300000E+01	   206	   208
   382	        0.124305E+00	   374	   301	      47	        0.470000E+02	   155	   201
   383	        0.127471E+00	   348	   346	      21	        0.210000E+02	    28	    48
   384	        0.131015E+00	   379	   316	      17	        0.170000E+02	    60	    76
   385	        0.136041E+00	   355	   210	       5	        0.500000E+01	   210	   214
   386	        0.136217E+00	   350	   353	       5	        0.500000E+01	    17	    21
   387	        0.143017E+00	   371	   375	      34	        0.340000E+02	   121	   154
   388	        0.151281E+00	   380	   354	       9	        0.900000E+01	    94	   102
   389	        0.153268E+00	   376	   106	       3	        0.300000E+01	   106	   108
   390	        0.155121E+00	   383	    27	      22	        0.220000E+02	    27	    48
   391	        0.169684E+00	   363	    77	       3	        0.300000E+01	    77	    79
   392	        0.186349E+00	   334	     3	       3	        0.300000E+01	     3	     5
   393	        0.193290E+00	   357	     7	       5	        0.500000E+01	     7	    11
   394	        0.203266E+00	   366	   331	       9	        0.900000E+01	   110	   118
   395	        0.208724E+00	   368	   367	       7	        0.700000E+01	    81	    87
   396	        0.237046E+00	   385	   209	       6	        0.600000E+01	   209	   214
   397	        0.278764E+00	   362	    89	       3	        0.300000E+01	    89	    91
   398	        0.279726E+00	   384	   372	      23	        0.230000E+02	    54	    76
   399	        0.293522E+00	   393	     6	       6	        0.600000E+01	     6	    11
   400	        0.317277E+00	   387	   220	      36	        0.360000E+02	   119	   154
   401	        0.332903E+00	   394	   109	      10	        0.100000E+02	   109	   118
   402	        0.333921E+00	   388	   326	      11	        0.110000E+02	    92	   102
   403	        0.341083E+00	   395	    80	       8	        0.800000E+01	    80	    87
   404	        0.363632E+00	   396	   381	       9	        0.900000E+01	   206	   214
   405	        0.419642E+00	   392	   266	       5	        0.500000E+01	     1	     5
   406	        0.489760E+00	   390	   340	      27	        0.270000E+02	    22	    48
   407	        0.581790E+00	   397	    88	       4	        0.400000E+01	    88	    91
   408	        0.590902E+00	   398	   373	      28	        0.280000E+02	    49	    76
   409	        0.667485E+00	   403	   391	      11	        0.110000E+02	    77	    87
   410	        0.684341E+00	   382	   400	      83	        0.830000E+02	   119	   201
   411	        0.783851E+00	   401	   389	      13	        0.130000E+02	   106	   118
   412	        0.126389E+01	   351	   203	       3	        0.300000E+01	   203	   205
   413	        0.131866E+01	   406	   386	      32	        0.320000E+02	    17	    48
   414	        0.146679E+01	   409	   408	      39	        0.390000E+02	    49	    87
   415	        0.188872E+01	   377	   402	      14	        0.140000E+02	    92	   105
   416	        0.195404E+01	   414	   413	      71	        0.710000E+02	    17	    87
   417	        0.248510E+01	   410	   411	      96	        0.960000E+02	   106	   201
   418	        0.270641E+01	   404	   412	      12	        0.120000E+02	   203	   214
   419	        0.293180E+01	   416	    16	      72	        0.720000E+02	    16	    87
   420	        0.354568E+01	   415	   407	      18	        0.180000E+02	    88	   105
   421	        0.362698E+01	   419	   378	      76	        0.760000E+02	    12	    87
   422	        0.366420E+01	   399	   405	      11	        0.110000E+02	     1	    11
   423	        0.607171E+01	   418	   202	      13	        0.130000E+02	   202	   214
   424	        0.663496E+01	   421	   422	      87	        0.870000E+02	     1	    87
   425	        0.674023E+01	   417	   420	     114	        0.114000E+03	    88	   201
   426	        0.163101E+02	   425	   424	     201	        0.201000E+03	     1	   201
   427	        0.246661E+02	   423	   426	     214	        0.214000E+03	     1	   214
ZZF
EOF
